step,distRaced,distFromStart,section,speedX,base_target_speed,proposed_target_speed,target_adjustment,target_speed,rl_target_active,safety_intervention,policy_inference,action_reused,adaptive_inference_urgent,trackPos,angle,damage,curLapTime,lastLapTime,best_lap_time,steer,residual,accel,brake,gear,reward,done_reason
7739,5480.21,1861.76,normal,164.086,163.952929,142.130569,-21.82236,142.130569,1,0,1,0,0,-0.057633,0.000502,0.0,51.62,110.026,110.026,-0.002245,-0.004767,0.0,0.167221,5,0.909999,
7740,5481.12,1862.67,normal,163.312,163.954487,140.788015,-23.166472,140.788015,1,0,1,0,0,-0.057654,0.000452,0.0,51.64,110.026,110.026,-0.002314,-0.02209,0.0,0.170775,5,0.91,
7741,5482.03,1863.57,normal,162.53,163.969982,139.54069,-24.429293,139.54069,1,0,1,0,0,-0.057685,0.000588,0.0,51.66,110.026,110.026,-0.001093,-0.038185,0.0,0.173683,5,0.909995,
7742,5482.93,1864.47,normal,161.742,163.966359,138.374841,-25.591518,138.374841,1,0,1,0,0,-0.057705,0.000784,0.0,51.68,110.026,110.026,0.000548,-0.053228,0.0,0.176045,5,0.899985,
7743,5483.82,1865.37,normal,160.948,163.92667,137.281257,-26.645413,137.281257,1,0,1,0,0,-0.057727,0.000929,0.0,51.7,110.026,110.026,0.00182,-0.067339,0.0,0.177917,5,0.889972,
7744,5484.72,1866.26,normal,160.15,163.912566,136.191002,-27.721565,136.191002,1,0,1,0,0,-0.057759,0.000973,0.0,51.72,110.026,110.026,0.002259,-0.081406,0.0,0.179744,5,0.899955,
7745,5485.6,1867.15,normal,159.351,163.703903,138.877404,-24.826499,138.877404,1,0,1,0,0,-0.057766,0.000945,0.0,51.74,110.026,110.026,-0.011828,-0.046743,0.0,0.15796,5,0.879934,
7746,5486.49,1868.03,normal,158.586,163.74753,137.626732,-26.120798,137.626732,1,0,1,0,0,-0.057819,0.001295,0.0,51.76,110.026,110.026,-0.008553,-0.062881,0.0,0.160995,5,0.889978,
7747,5487.36,1868.91,normal,157.843,163.822928,136.442869,-27.380059,136.442869,1,0,1,0,0,-0.05794,0.002051,0.0,51.78,110.026,110.026,-0.002328,-0.078157,0.0,0.163751,5,0.86996,
7748,5488.24,1869.79,normal,157.097,163.743829,135.318988,-28.424841,135.318988,1,0,1,0,0,-0.058093,0.002729,0.0,51.8,110.026,110.026,0.003344,-0.092658,0.0,0.166113,5,0.879939,
7749,5489.11,1870.66,normal,156.347,163.640943,134.106912,-29.534032,134.106912,1,0,1,0,0,-0.058279,0.003067,0.0,51.82,110.026,110.026,0.006565,-0.108298,0.0,0.169001,5,0.869914,
7750,5489.98,1871.52,normal,155.592,163.630663,132.780292,-30.850372,132.780292,1,0,1,0,0,-0.058461,0.003013,0.0,51.84,110.026,110.026,0.006938,-0.125416,0.0,0.172573,5,0.869883,
7751,5490.84,1872.38,normal,154.83,121.686463,131.351268,9.664805,131.351268,1,0,1,0,0,-0.058638,0.00268,0.0,51.86,110.026,110.026,0.00528,-0.143855,0.0,0.176742,5,0.859843,
7752,5491.7,1873.24,normal,154.058,121.760841,129.893172,8.132331,129.893172,1,0,1,0,0,-0.058834,0.00227,0.0,51.88,110.026,110.026,0.003014,-0.162669,0.0,0.18103,5,0.859793,
7753,5492.55,1874.1,normal,153.277,121.82256,128.457054,6.634494,128.457054,1,0,1,0,0,-0.059018,0.001921,0.0,51.9,110.026,110.026,0.00113,-0.181199,0.0,0.185125,5,0.849735,
7754,5493.4,1874.94,normal,152.486,121.855603,126.909531,5.053927,126.909531,1,0,1,0,0,-0.059169,0.001702,0.0,51.92,110.026,110.026,0.000148,-0.201167,0.0,0.189853,5,0.849672,
7755,5494.24,1875.79,normal,151.684,121.857884,125.303176,3.445292,125.303176,1,0,1,0,0,-0.059295,0.001621,0.0,51.94,110.026,110.026,0.000133,-0.221895,0.0,0.19488,5,0.839595,
7756,5495.08,1876.63,normal,150.869,121.838397,123.781654,1.943256,123.781654,1,0,1,0,0,-0.059444,0.001629,0.0,51.96,110.026,110.026,0.000759,-0.241527,0.0,0.199296,5,0.839508,
7757,5495.92,1877.47,normal,150.044,121.816892,122.330098,0.513206,122.330098,1,0,1,0,0,-0.05956,0.001653,0.0,51.98,110.026,110.026,0.001475,-0.260257,0.0,0.203212,5,0.839417,
7758,5496.75,1878.3,normal,149.21,121.798715,120.884668,-0.914047,120.884668,1,0,1,0,0,-0.059679,0.001663,0.0,52.0,110.026,110.026,0.002081,-0.278908,0.0,0.207033,4,0.829323,
7759,5497.58,1879.12,normal,148.401,121.791867,120.012489,-1.779378,120.012489,1,0,1,0,0,-0.059792,0.001629,0.0,52.02,110.026,110.026,0.002338,-0.290161,0.0,0.207428,4,0.829222,
7760,5498.4,1879.94,normal,147.623,121.805257,118.753138,-3.052118,118.753138,1,0,1,0,0,-0.059893,0.001512,0.0,52.04,110.026,110.026,0.001976,-0.306411,0.0,0.210437,4,0.819158,
7761,5499.22,1880.76,normal,146.825,121.830097,117.260254,-4.569844,117.260254,1,0,1,0,0,-0.059983,0.00135,0.0,52.06,110.026,110.026,0.001266,-0.325674,0.0,0.21478,4,0.819061,
7762,5500.03,1881.58,normal,145.944,121.844724,115.973981,-5.870743,115.973981,1,0,1,0,0,-0.06004,0.001238,0.0,52.08,110.026,110.026,0.000901,-0.342271,0.0,0.217313,4,0.808939,
7763,5500.84,1882.38,normal,145.049,121.842926,114.857835,-6.98509,114.857835,1,0,1,0,0,-0.060091,0.001196,0.0,52.1,110.026,110.026,0.001048,-0.356673,0.0,0.218695,4,0.808829,
7764,5501.64,1883.19,normal,144.15,121.832166,113.826261,-8.005905,113.826261,1,0,1,0,0,-0.060136,0.001194,0.0,52.12,110.026,110.026,0.001474,-0.369984,0.0,0.219523,4,0.798728,
7765,5502.44,1883.98,normal,143.249,121.816982,112.865635,-8.951347,112.865635,1,0,1,0,0,-0.060176,0.001212,0.0,52.14,110.026,110.026,0.002041,-0.382379,0.0,0.219896,4,0.798631,
7766,5503.23,1884.78,normal,142.35,121.806693,111.977604,-9.829088,111.977604,1,0,1,0,0,-0.060195,0.001214,0.0,52.16,110.026,110.026,0.002474,-0.393837,0.0,0.219827,4,0.788538,
7767,5504.02,1885.57,normal,141.454,121.803557,111.133465,-10.670093,111.133465,1,0,1,0,0,-0.060208,0.001187,0.0,52.18,110.026,110.026,0.002688,-0.404729,0.0,0.219503,4,0.788449,
7768,5504.8,1886.35,normal,140.56,121.811232,110.346726,-11.464506,110.346726,1,0,1,0,0,-0.060208,0.001118,0.0,52.2,110.026,110.026,0.002578,-0.414881,0.0,0.218833,4,0.778362,
7769,5505.58,1887.13,normal,139.671,121.829195,109.604912,-12.224283,109.604912,1,0,1,0,0,-0.060195,0.001009,0.0,52.22,110.026,110.026,0.002159,-0.424453,0.0,0.217913,4,0.778279,
7770,5506.35,1887.9,normal,138.788,121.846849,108.90664,-12.940209,108.90664,1,0,1,0,0,-0.060161,0.000907,0.0,52.24,110.026,110.026,0.001761,-0.433463,0.0,0.216758,4,0.768198,
7771,5507.12,1888.67,normal,137.911,121.861043,108.263327,-13.597716,108.263327,1,0,1,0,0,-0.060122,0.000828,0.0,52.26,110.026,110.026,0.001449,-0.441764,0.0,0.215298,4,0.768121,
7772,5507.89,1889.43,normal,137.04,121.870297,107.660919,-14.209378,107.660919,1,0,1,0,0,-0.060086,0.000783,0.0,52.28,110.026,110.026,0.00124,-0.449537,0.0,0.213619,4,0.768048,
7773,5508.65,1890.19,normal,136.178,121.610491,106.592599,-15.017892,106.592599,1,0,1,0,0,-0.060036,0.000776,0.0,52.3,110.026,110.026,-0.013152,-0.463321,0.0,0.214909,4,0.757979,
7774,5509.4,1890.94,normal,135.318,121.661626,106.190768,-15.470858,106.190768,1,0,1,0,0,-0.060024,0.001145,0.0,52.32,110.026,110.026,-0.009569,-0.468506,0.0,0.212045,4,0.747853,
7775,5510.15,1891.69,normal,134.462,121.74426,105.926444,-15.817817,105.926444,1,0,1,0,0,-0.060072,0.001889,0.0,52.34,110.026,110.026,-0.003168,-0.471917,0.0,0.208347,4,0.747805,
7776,5510.89,1892.44,normal,133.619,121.696833,105.700518,-15.996315,105.700518,1,0,1,0,0,-0.060165,0.002578,0.0,52.36,110.026,110.026,0.002802,-0.474832,0.0,0.204491,4,0.737773,
7777,5511.63,1893.18,normal,132.792,101.586082,105.47373,3.887649,105.47373,1,0,1,0,0,-0.060253,0.002954,0.0,52.38,110.026,110.026,0.0064,-0.477758,0.0,0.200739,4,0.737745,
7778,5512.37,1893.91,normal,131.975,101.558872,105.20132,3.642448,105.20132,1,0,1,0,0,-0.060344,0.002987,0.0,52.4,110.026,110.026,0.007384,-0.481273,0.0,0.197336,4,0.737717,
7779,5513.1,1894.64,normal,131.173,101.591276,104.890926,3.29965,104.890926,1,0,1,0,0,-0.060459,0.002771,0.0,52.42,110.026,110.026,0.006479,-0.485278,0.0,0.194263,4,0.727684,
7780,5513.83,1895.37,normal,130.384,101.653056,104.567869,2.914813,104.567869,1,0,1,0,0,-0.060539,0.002441,0.0,52.44,110.026,110.026,0.004685,-0.489447,0.0,0.191351,4,0.727645,
7781,5514.55,1896.09,normal,129.606,101.719035,104.272214,2.553179,104.272214,1,0,1,0,0,-0.060595,0.0021,0.0,52.46,110.026,110.026,0.002778,-0.493262,0.0,0.188336,4,0.717604,
7782,5515.26,1896.81,normal,128.838,101.770809,104.004698,2.233889,104.004698,1,0,1,0,0,-0.060646,0.00182,0.0,52.48,110.026,110.026,0.001312,-0.496714,0.0,0.185208,4,0.707567,
7783,5515.98,1897.52,normal,128.082,101.79404,103.767256,1.973216,103.767256,1,0,1,0,0,-0.060716,0.001656,0.0,52.5,110.026,110.026,0.000715,-0.499777,0.0,0.181967,4,0.717533,
7784,5516.69,1898.23,normal,127.338,101.79558,103.553954,1.758374,103.553954,1,0,1,0,0,-0.060767,0.001586,0.0,52.52,110.026,110.026,0.000809,-0.50253,0.0,0.17865,4,0.707502,
7785,5517.39,1898.94,normal,126.605,101.787158,103.353312,1.566154,103.353312,1,0,1,0,0,-0.060801,0.001561,0.0,52.54,110.026,110.026,0.001227,-0.505119,0.0,0.175323,4,0.697475,
7786,5518.09,1899.64,normal,125.885,101.774342,103.178507,1.404165,103.178507,1,0,1,0,0,-0.060831,0.001558,0.0,52.56,110.026,110.026,0.001774,-0.507374,0.0,0.171916,4,0.697449,
7787,5518.79,1900.34,normal,125.177,101.766432,103.029967,1.263535,103.029967,1,0,1,0,0,-0.060858,0.001539,0.0,52.58,110.026,110.026,0.002157,-0.509291,0.0,0.168419,4,0.697426,
7788,5519.48,1901.03,normal,124.48,101.76658,102.890134,1.123554,102.890134,1,0,1,0,0,-0.060874,0.001494,0.0,52.6,110.026,110.026,0.00228,-0.511095,0.0,0.164937,4,0.687406,
7789,5520.17,1901.72,normal,123.797,101.772503,102.752874,0.980371,102.752874,1,0,1,0,0,-0.060874,0.001436,0.0,52.62,110.026,110.026,0.002211,-0.512866,0.0,0.161526,4,0.687388,
7790,5520.86,1902.4,normal,123.125,101.783004,102.621028,0.838024,102.621028,1,0,1,0,0,-0.060869,0.001374,0.0,52.64,110.026,110.026,0.001956,-0.514567,0.0,0.15815,4,0.68737,
7791,5521.54,1903.09,normal,122.467,101.802793,102.502505,0.699712,102.502505,1,0,1,0,0,-0.060857,0.001308,0.0,52.66,110.026,110.026,0.001302,-0.516097,0.0,0.154778,4,0.677352,
7792,5522.22,1903.77,normal,121.821,101.542406,104.338839,2.796433,104.338839,1,0,1,0,0,-0.060849,0.001266,0.0,52.68,110.026,110.026,-0.013297,-0.492402,0.0,0.139264,4,0.677336,
7793,5522.89,1904.44,normal,121.207,101.592933,104.27041,2.677477,104.27041,1,0,1,0,0,-0.06086,0.001594,0.0,52.7,110.026,110.026,-0.00985,-0.493285,0.0,0.135854,4,0.667575,
7794,5523.57,1905.11,normal,120.619,101.673947,104.042486,2.36854,104.042486,1,0,1,0,0,-0.060928,0.002271,0.0,52.72,110.026,110.026,-0.003723,-0.496226,0.0,0.133603,4,0.677567,
7795,5524.23,1905.78,normal,120.042,101.658362,103.669341,2.010979,103.669341,1,0,1,0,0,-0.061038,0.002905,0.0,52.74,110.026,110.026,0.002072,-0.501041,0.0,0.132329,4,0.657538,
7796,5524.9,1906.44,normal,119.473,101.545367,103.345908,1.800541,103.345908,1,0,1,0,0,-0.061167,0.003265,0.0,52.76,110.026,110.026,0.005764,-0.505214,0.0,0.130794,4,0.66749,
7797,5525.56,1907.11,normal,118.909,101.514139,103.131786,1.617647,103.131786,1,0,1,0,0,-0.061289,0.003293,0.0,52.78,110.026,110.026,0.006898,-0.507977,0.0,0.128608,4,0.657448,
7798,5526.22,1907.77,normal,118.352,101.54441,103.021915,1.477505,103.021915,1,0,1,0,0,-0.061403,0.003072,0.0,52.8,110.026,110.026,0.006109,-0.509395,0.0,0.125813,4,0.65742,
7799,5526.88,1908.42,normal,117.803,101.601767,102.968936,1.367169,102.968936,1,0,1,0,0,-0.061509,0.002743,0.0,52.82,110.026,110.026,0.004475,-0.510078,0.0,0.122713,4,0.657405,
7800,5527.53,1909.07,normal,117.265,101.656222,102.920548,1.264326,102.920548,1,0,1,0,0,-0.061592,0.002431,0.0,52.84,110.026,110.026,0.00295,-0.510703,0.0,0.119653,4,0.647398,
7801,5528.18,1909.72,normal,116.738,101.694668,102.837917,1.143249,102.837917,1,0,1,0,0,-0.061661,0.002187,0.0,52.86,110.026,110.026,0.001937,-0.511769,0.0,0.0,4,0.647392,
7802,5528.83,1910.37,normal,116.437,101.715146,102.740259,1.025113,102.740259,1,0,1,0,0,-0.061729,0.002018,0.0,52.88,110.026,110.026,0.001485,-0.513029,0.0,0.0,4,0.647381,
7803,5529.47,1911.02,normal,116.264,101.718013,102.646583,0.92857,102.646583,1,0,1,0,0,-0.061788,0.001924,0.0,52.9,110.026,110.026,0.001591,-0.514238,0.0,0.0,4,0.637368,
7804,5530.12,1911.66,normal,116.094,101.716742,102.505494,0.788752,102.505494,1,0,1,0,0,-0.061845,0.001847,0.0,52.92,110.026,110.026,0.001825,-0.516058,0.0,0.0,4,0.647356,
7805,5530.76,1912.31,normal,115.924,101.719999,102.353429,0.63343,102.353429,1,0,1,0,0,-0.061899,0.001755,0.0,52.94,110.026,110.026,0.001912,-0.51802,0.0,0.0,4,0.637337,
7806,5531.41,1912.95,normal,115.756,101.727197,102.147276,0.420079,102.147276,1,0,1,0,0,-0.061929,0.001652,0.0,52.96,110.026,110.026,0.001892,-0.52068,0.0,0.0,4,0.647317,
7807,5532.05,1913.59,normal,115.588,101.736451,101.936435,0.199983,101.936435,1,0,1,0,0,-0.06195,0.001546,0.0,52.98,110.026,110.026,0.001808,-0.523401,0.0,0.0,4,0.637289,
7808,5532.69,1914.24,normal,115.421,101.746727,101.707504,-0.039224,101.707504,1,0,1,0,0,-0.061961,0.001439,0.0,53.0,110.026,110.026,0.001694,-0.526355,0.0,0.0,4,0.637261,
7809,5533.33,1914.88,normal,115.255,101.757639,101.442403,-0.315236,101.442403,1,0,1,0,0,-0.061955,0.001334,0.0,53.02,110.026,110.026,0.001568,-0.529775,0.0,0.0,4,0.63723,
7810,5533.97,1915.52,normal,115.089,101.768633,101.142103,-0.626529,101.142103,1,0,1,0,0,-0.061947,0.001232,0.0,53.04,110.026,110.026,0.001432,-0.53365,0.0,0.0,4,0.637193,
7811,5534.61,1916.16,normal,114.923,101.774487,100.810877,-0.963611,100.810877,1,0,1,0,0,-0.061929,0.001156,0.0,53.06,110.026,110.026,0.001458,-0.537924,0.0,0.118201,3,0.637152,
7812,5535.25,1916.79,normal,114.57,101.775992,99.912845,-1.863147,99.912845,1,0,1,0,0,-0.061915,0.001099,0.0,53.08,110.026,110.026,0.001607,-0.549512,0.0,0.121607,3,0.637106,
7813,5535.88,1917.43,normal,114.101,100.625755,99.178663,-1.447092,99.178663,1,0,1,0,0,-0.061931,0.00576,0.0,53.1,110.026,110.026,0.037765,-0.558985,0.0,0.123265,3,0.62698,
7814,5536.51,1918.05,normal,113.606,96.264914,95.53997,-0.724944,95.53997,1,0,1,0,0,-0.06327,0.023355,0.0,53.12,110.026,110.026,0.173133,-0.605936,0.0,0.142913,3,0.626875,
7815,5537.13,1918.67,normal,112.996,92.640831,92.310876,-0.329956,92.310876,1,0,1,0,0,-0.066181,0.037674,0.0,53.14,110.026,110.026,0.283899,-0.647602,0.0,0.159282,3,0.616328,
7816,5537.75,1919.29,normal,112.32,90.237769,90.695065,0.457296,90.695065,1,0,1,0,0,-0.070224,0.046812,0.0,53.16,110.026,110.026,0.355314,-0.668451,0.0,0.165156,3,0.615806,
7817,5538.36,1919.9,normal,111.59,88.864856,90.676948,1.812092,90.676948,1,0,1,0,0,-0.075134,0.051593,0.0,53.18,110.026,110.026,0.393615,-0.668685,0.0,0.160707,3,0.605532,
7818,5538.97,1920.51,normal,110.838,88.218026,91.885215,3.667189,91.885215,1,0,1,0,0,-0.080756,0.053286,0.0,53.2,110.026,110.026,0.408478,-0.653094,0.0,0.148455,3,0.605529,
7819,5539.57,1921.12,normal,110.091,88.05731,93.084013,5.026703,93.084013,1,0,1,0,0,-0.086915,0.052903,0.0,53.22,110.026,110.026,0.407589,-0.637626,0.0,0.136294,3,0.595735,
7820,5540.17,1921.71,normal,109.373,88.169837,92.790374,4.620538,92.790374,1,0,1,0,0,-0.093562,0.051321,0.0,53.24,110.026,110.026,0.397664,-0.641415,0.0,0.133641,3,0.595934,
7821,5540.76,1922.31,normal,108.659,88.443115,92.019593,3.576478,92.019593,1,0,1,0,0,-0.100637,0.049012,0.0,53.26,110.026,110.026,0.382286,-0.65136,0.0,0.133996,3,0.585886,
7822,5541.35,1922.9,normal,107.936,88.836915,90.282487,1.445572,90.282487,1,0,1,0,0,-0.108088,0.046149,0.0,53.28,110.026,110.026,0.362762,-0.673774,0.0,0.140334,3,0.585757,
7823,5541.94,1923.48,normal,107.194,89.337844,87.288213,-2.049631,87.288213,1,0,1,0,0,-0.115837,0.0428,0.0,53.3,110.026,110.026,0.339587,-0.71241,0.0,0.154411,3,0.58546,
7824,5542.52,1924.06,normal,106.423,89.940729,85.248553,-4.692175,85.248553,1,0,1,0,0,-0.123889,0.038985,0.0,53.32,110.026,110.026,0.312916,-0.738728,0.0,0.16234,3,0.574925,
7825,5543.09,1924.63,normal,105.616,90.719763,84.591385,-6.128378,84.591385,1,0,1,0,0,-0.132197,0.034411,0.0,53.34,110.026,110.026,0.280467,-0.747208,0.0,0.161404,3,0.564543,
7826,5543.66,1925.2,normal,104.777,91.613815,84.914763,-6.699052,84.914763,1,0,1,0,0,-0.140747,0.029331,0.0,53.36,110.026,110.026,0.244164,-0.743035,0.0,0.154139,3,0.564417,
7827,5544.22,1925.77,normal,103.939,92.54294,86.180015,-6.362925,86.180015,1,0,1,0,0,-0.149465,0.024086,0.0,53.38,110.026,110.026,0.206578,-0.726709,0.0,0.140994,3,0.554479,
7828,5544.78,1926.33,normal,103.124,93.452624,87.719708,-5.732917,87.719708,1,0,1,0,0,-0.158333,0.018902,0.0,53.4,110.026,110.026,0.169433,-0.706842,0.0,0.126277,3,0.554719,
7829,5545.34,1926.88,normal,102.353,94.283007,88.981828,-5.301179,88.981828,1,0,1,0,0,-0.167309,0.01403,0.0,53.42,110.026,110.026,0.134645,-0.690557,0.0,0.0,3,0.555004,
7830,5545.89,1927.43,normal,101.771,94.996601,90.325165,-4.671436,90.325165,1,0,1,0,0,-0.176355,0.009632,0.0,53.44,110.026,110.026,0.103424,-0.673224,0.0,0.0,3,0.545231,
7831,5546.43,1927.97,normal,101.376,95.548686,90.68329,-4.865395,90.68329,1,0,1,0,0,-0.185431,0.005895,0.0,53.46,110.026,110.026,0.07721,-0.668603,0.0,0.0,3,0.535468,
7832,5546.97,1928.52,normal,101.019,95.824933,90.692437,-5.132496,90.692437,1,0,1,0,0,-0.194528,0.003289,0.0,53.48,110.026,110.026,0.059598,-0.668485,0.0,0.0,3,0.53553,
7833,5547.52,1929.06,normal,100.681,95.758212,90.503154,-5.255058,90.503154,1,0,1,0,0,-0.203644,0.002085,0.0,53.5,110.026,110.026,0.052702,-0.670927,0.0,0.0,3,0.545531,
7834,5548.05,1929.6,normal,100.361,95.349179,90.166167,-5.183012,90.166167,1,0,1,0,0,-0.212762,0.002281,0.0,53.52,110.026,110.026,0.056525,-0.675275,0.0,0.0,3,0.525499,
7835,5548.59,1930.13,normal,100.052,94.651074,89.685486,-4.965588,89.685486,1,0,1,0,0,-0.221877,0.00366,0.0,53.54,110.026,110.026,0.069405,-0.681478,0.0,0.0,3,0.53544,
7836,5549.12,1930.67,normal,99.7544,93.716767,89.108971,-4.607796,89.108971,1,0,1,0,0,-0.230961,0.006012,0.0,53.56,110.026,110.026,0.089711,-0.688917,0.0,0.0,3,0.525356,
7837,5549.65,1931.2,normal,99.4635,92.603925,88.338683,-4.265242,88.338683,1,0,1,0,0,-0.240002,0.009104,0.0,53.58,110.026,110.026,0.115643,-0.698856,0.0,0.0,3,0.525254,
7838,5550.18,1931.72,normal,99.1767,91.372008,87.34863,-4.023378,87.34863,1,0,1,0,0,-0.248961,0.0127,0.0,53.6,110.026,110.026,0.14537,-0.711631,0.0,0.0,3,0.525116,
7839,5550.71,1932.25,normal,98.8909,90.088921,86.147633,-3.941288,86.147633,1,0,1,0,0,-0.257837,0.016527,0.0,53.62,110.026,110.026,0.176753,-0.727127,0.0,0.0,3,0.524936,
7840,5551.23,1932.77,normal,98.6048,88.798455,84.674635,-4.123821,84.674635,1,0,1,0,0,-0.266579,0.020418,0.0,53.64,110.026,110.026,0.208459,-0.746134,0.0,0.0,3,0.514713,
7841,5551.75,1933.29,normal,98.3179,87.5296,83.280041,-4.249559,83.280041,1,0,1,0,0,-0.2752,0.024256,0.0,53.66,110.026,110.026,0.239552,-0.764129,0.0,0.123987,3,0.514433,
7842,5552.27,1933.81,normal,97.8867,86.300497,81.212591,-5.087906,81.212591,1,0,1,0,0,-0.283719,0.027968,0.0,53.68,110.026,110.026,0.26943,-0.790805,0.0,0.134213,3,0.514161,
7843,5552.78,1934.33,normal,97.2821,85.132043,79.892706,-5.239338,79.892706,1,0,1,0,0,-0.292112,0.03148,0.0,53.7,110.026,110.026,0.297441,-0.807836,0.0,0.138684,3,0.503746,
7844,5553.29,1934.84,normal,96.6181,84.069229,78.566478,-5.502751,78.566478,1,0,1,0,0,-0.300427,0.034608,0.0,53.72,110.026,110.026,0.322092,-0.824949,0.0,0.142823,3,0.503474,
7845,5553.8,1935.34,normal,95.9292,83.160802,77.301891,-5.858911,77.301891,1,0,1,0,0,-0.308645,0.037176,0.0,53.74,110.026,110.026,0.341814,-0.841266,0.0,0.146421,3,0.503195,
7846,5554.3,1935.84,normal,95.2235,82.460712,76.237637,-6.223075,76.237637,1,0,1,0,0,-0.316749,0.038992,0.0,53.76,110.026,110.026,0.354838,-0.854998,0.0,0.148662,3,0.492923,
7847,5554.8,1936.34,normal,94.5049,81.993724,75.112841,-6.880883,75.112841,1,0,1,0,0,-0.324746,0.039998,0.0,53.78,110.026,110.026,0.36023,-0.869512,0.0,0.1512,3,0.49269,
7848,5555.29,1936.83,normal,93.7772,81.745157,74.097368,-7.64779,74.097368,1,0,1,0,0,-0.332613,0.040226,0.0,53.8,110.026,110.026,0.358581,-0.882615,0.0,0.152999,3,0.482439,
7849,5555.78,1937.32,normal,93.0335,73.670149,73.493164,-0.176985,73.493164,1,0,1,0,0,-0.340336,0.039644,0.0,53.82,110.026,110.026,0.352066,-0.890411,0.0,0.152127,3,0.48221,
7850,5556.26,1937.8,normal,92.2927,73.796037,73.058534,-0.737504,73.058534,1,0,1,0,0,-0.347883,0.038248,0.0,53.84,110.026,110.026,0.339503,-0.896019,0.0,0.150214,3,0.472072,
7851,5556.74,1938.28,normal,91.56,74.089657,72.723875,-1.365782,72.723875,1,0,1,0,0,-0.355255,0.036207,0.0,53.86,110.026,110.026,0.321814,-0.900337,0.0,0.147726,3,0.471972,
7852,5557.21,1938.76,normal,90.8375,74.52174,72.435553,-2.086187,72.435553,1,0,1,0,0,-0.362439,0.033685,0.0,53.88,110.026,110.026,0.299784,-0.904057,0.0,0.145012,3,0.461894,
7853,5557.68,1939.23,normal,90.128,83.064129,72.175446,-10.888683,72.175446,1,0,1,0,0,-0.369438,0.030849,0.0,53.9,110.026,110.026,0.27411,-0.907414,0.0,0.142203,3,0.461827,
7854,5558.15,1939.7,normal,89.4333,83.684889,71.944205,-11.740684,71.944205,1,0,1,0,0,-0.376237,0.027868,0.0,53.92,110.026,110.026,0.245685,-0.910397,0.0,0.139307,3,0.461766,
7855,5558.61,1940.16,normal,88.7523,84.326581,71.825206,-12.501375,71.825206,1,0,1,0,0,-0.382831,0.025027,0.0,53.94,110.026,110.026,0.216142,-0.911933,0.0,0.135794,3,0.451712,
7856,5559.07,1940.62,normal,88.0937,84.955379,71.909412,-13.045966,71.909412,1,0,1,0,0,-0.389216,0.022531,0.0,53.96,110.026,110.026,0.186315,-0.910846,0.0,0.131152,3,0.451684,
7857,5559.53,1941.07,normal,87.4596,85.465324,72.036426,-13.428898,72.036426,1,0,1,0,0,-0.395388,0.020435,0.0,53.98,110.026,110.026,0.160838,-0.909207,0.0,0.126395,3,0.451704,
7858,5559.98,1941.52,normal,86.8533,85.020532,75.015188,-10.005344,75.015188,1,0,1,0,0,-0.401365,0.018815,0.0,54.0,110.026,110.026,0.177413,-0.870772,0.0,0.0,3,0.441733,
7859,5560.43,1941.97,normal,86.4534,85.121667,77.067496,-8.054172,77.067496,1,0,1,0,0,-0.407132,0.017445,0.0,54.02,110.026,110.026,0.168636,-0.84429,0.0,0.0,3,0.442418,
7860,5560.87,1942.42,normal,86.2213,85.256852,78.091825,-7.165027,78.091825,1,0,1,0,0,-0.412636,0.016211,0.0,54.04,110.026,110.026,0.158249,-0.831073,0.0,0.0,3,0.432872,
7861,5561.32,1942.86,normal,86.012,85.346155,78.637602,-6.708552,78.637602,1,0,1,0,0,-0.417868,0.015409,0.0,54.06,110.026,110.026,0.148875,-0.824031,0.0,0.0,3,0.443093,
7862,5561.76,1943.31,normal,85.8136,85.309691,79.020635,-6.289056,79.020635,1,0,1,0,0,-0.422851,0.015382,0.0,54.08,110.026,110.026,0.142925,-0.819089,0.0,0.0,3,0.428933,
7863,5562.2,1943.75,normal,85.6247,85.103069,79.134946,-5.968123,79.134946,1,0,1,0,0,-0.427607,0.016311,0.0,54.1,110.026,110.026,0.141756,-0.817614,0.0,0.0,3,0.42188,
7864,5562.65,1944.19,normal,85.4439,84.624807,78.599691,-6.025116,78.599691,1,0,1,0,0,-0.432151,0.018193,0.0,54.12,110.026,110.026,0.149974,-0.82452,0.0,0.0,3,0.425089,
7865,5563.08,1944.63,normal,85.2687,83.960056,77.710631,-6.249425,77.710631,1,0,1,0,0,-0.436506,0.020835,0.0,54.14,110.026,110.026,0.164331,-0.835992,0.0,0.0,3,0.398443,
7866,5563.52,1945.07,normal,85.0957,83.202228,77.022309,-6.179919,77.022309,1,0,1,0,0,-0.440695,0.023927,0.0,54.16,110.026,110.026,0.181621,-0.844873,0.0,0.0,3,0.401969,
7867,5563.96,1945.5,normal,84.9239,82.413777,76.769478,-5.6443,76.769478,1,0,1,0,0,-0.444722,0.027266,0.0,54.18,110.026,110.026,0.199702,-0.848136,0.0,0.0,3,0.395779,
7868,5564.4,1945.94,normal,84.753,81.70034,76.730818,-4.969522,76.730818,1,0,1,0,0,-0.448598,0.030513,0.0,54.2,110.026,110.026,0.214923,-0.848635,0.0,0.0,3,0.38991,
7869,5564.83,1946.37,normal,84.5829,81.123543,76.8774,-4.246143,76.8774,1,0,1,0,0,-0.45236,0.033358,0.0,54.22,110.026,110.026,0.225499,-0.846743,0.0,0.0,3,0.374258,
